公开时间,类别,省份,城市,新增确诊病例,新增治愈出院数,新增死亡数,新增无症状感染人数,新增无症状感染治愈人数,新增无症状感染死亡人数,核减,治愈核减,死亡核减,累计确诊人数,累计治愈人数,累计死亡人数,累计无症状感染人数,累计无症状感染治愈人数,累计无症状感染死亡人数
2月10日,地区级,山东,菏泽,1,1,,,,,,,,,,,,,
2月10日,地区级,山东,济南,2,,,,,,,,,,,,,,
2月10日,地区级,山东,济宁,2,,,,,,,,,,,,,,
2月10日,地区级,山东,聊城,3,,,,,,,,,,,,,,
2月10日,地区级,山东,临沂,2,3,,,,,,,,,,,,,
2月10日,地区级,山东,青岛,1,1,,,,,,,,,,,,,
2月10日,地区级,山东,日照,,,,,,,,,,,,,,,
2月10日,地区级,山东,泰安,6,,,,,,,,,,,,,,
2月10日,地区级,山东,威海,2,,,,,,,,,,,,,,
2月10日,地区级,山东,潍坊,1,,,,,,,,,,,,,,
2月10日,地区级,山东,烟台,2,,,,,,,,,,,,,,
2月10日,地区级,山东,枣庄,2,,,,,,,,,,,,,,
2月10日,地区级,山东,淄博,3,,,,,,,,,,,,,,
2月10日,省级,山东,,27,8,,,,,,,,,71,1,,,
2月10日,地区级,山西,大同,,,,,,,,,,,,,,,
2月10日,地区级,山西,晋城,,,,,,,,,,,,,,,
2月10日,地区级,山西,晋中,1,,,,,,,,,,,,,,
2月10日,地区级,山西,临汾,,,,,,,,,,,,,,,
2月10日,地区级,山西,吕梁,,,,,,,,,,,,,,,
2月10日,地区级,山西,朔州,,1,,,,,,,,,,,,,
2月10日,地区级,山西,太原,1,,,,,,,,,,,,,,
2月10日,地区级,山西,忻州,,,,,,,,,,,,,,,
2月10日,地区级,山西,阳泉,,,,,,,,,,,,,,,
2月10日,地区级,山西,运城,1,,,,,,,,,,,,,,
2月10日,地区级,山西,长治,,,,,,,,,,,,,,,
2月10日,省级,山西,,3,1,,,,,,,,,26,,,,
2月10日,地区级,陕西,安康,,,,,,,,,,,,,,,
2月10日,地区级,陕西,宝鸡,,,,,,,,,,,,,,,
2月10日,地区级,陕西,汉中,,,,,,,,,,,,,,,
2月10日,地区级,陕西,商洛,,,,,,,,,,,,,,,
2月10日,地区级,陕西,铜川,,,,,,,,,,,,,,,
2月10日,地区级,陕西,渭南,,,,,,,,,,,,,,,
2月10日,地区级,陕西,西安,6,,,,,,,,,,,,,,
2月10日,地区级,陕西,咸阳,,2,,,,,,,,,,,,,
2月10日,地区级,陕西,延安,,2,,,,,,,,,,,,,
2月10日,地区级,陕西,榆林,,1,,,,,,,,,,,,,
2月10日,省级,陕西,,6,5,,,,,,,,,31,,,,
2月10日,地区级,上海,宝山,2,,,,,,,,,,,,,,
2月10日,地区级,上海,崇明,,,,,,,,,,,,,,,
2月10日,地区级,上海,奉贤,,,,,,,,,,,,,,,
2月10日,地区级,上海,虹口,,1,,,,,,,,,,,,,
2月10日,地区级,上海,黄浦,,,,,,,,,,,,,,,
2月10日,地区级,上海,嘉定,1,,,,,,,,,,,,,,
2月10日,地区级,上海,金山,1,,,,,,,,,,,,,,
2月10日,地区级,上海,静安,,,,,,,,,,,,,,,
2月10日,地区级,上海,闵行,2,,,,,,,,,,,,,,
2月10日,地区级,上海,浦东,,,,,,,,,,,,,,,
2月10日,地区级,上海,普陀,,,,,,,,,,,,,,,
2月10日,地区级,上海,青浦,,,,,,,,,,,,,,,
2月10日,地区级,上海,松江,,,,,,,,,,,,,,,
2月10日,地区级,上海,外地来沪,,2,,,,,,,,,,,,,
2月10日,地区级,上海,徐汇,,,,,,,,,,,,,,,
2月10日,地区级,上海,杨浦,1,,,,,,,,,,,,,,
2月10日,地区级,上海,长宁,,1,,,,,,,,,,,,,
2月10日,省级,上海,,7,4,,,,,,,,,48,1,,,
2月10日,地区级,四川,阿坝,,,,,,,,,,,,,,,
2月10日,地区级,四川,巴中,,,,,,,,,,,,,,,
2月10日,地区级,四川,成都,1,3,,,,,,,,,,1,,,
2月10日,地区级,四川,达州,2,,,,,,,,,,,,,,
2月10日,地区级,四川,德阳,,,,,,,,,,,,,,,
2月10日,地区级,四川,甘孜,4,2,,,,,,,,,,,,,
2月10日,地区级,四川,广安,2,,,,,,,,,,,,,,
2月10日,地区级,四川,广元,,,,,,,,,,,,,,,
2月10日,地区级,四川,乐山,,,,,,,,,,,,,,,
2月10日,地区级,四川,凉山,,,,,,,,,,,,,,,
2月10日,地区级,四川,泸州,1,,,,,,,,,,,,,,
2月10日,地区级,四川,眉山,,,,,,,,,,,,,,,
2月10日,地区级,四川,绵阳,,,,,,,,,,,,,,,
2月10日,地区级,四川,南充,1,1,,,,,,,,,,,,,
2月10日,地区级,四川,内江,1,,,,,,,,,,,,,,
2月10日,地区级,四川,攀枝花,,,,,,,,,,,,,,,
2月10日,地区级,四川,遂宁,,,,,,,,,,,,,,,
2月10日,地区级,四川,雅安,,,,,,,,,,,,,,,
2月10日,地区级,四川,宜宾,,,,,,,,,,,,,,,
2月10日,地区级,四川,资阳,,,,,,,,,,,,,,,
2月10日,地区级,四川,自贡,,,,,,,,,,,,,,,
2月10日,省级,四川,,12,6,,,,,,,,,82,1,,,
2月10日,地区级,台湾,台湾,,,,,,,,,,,,,,,
2月10日,省级,台湾,,,,,,,,,,,,1,,,,
2月10日,地区级,天津,宝坻区,3,,,,,,,,,,,,,,
2月10日,地区级,天津,北辰区,,,,,,,,,,,,,,,
2月10日,地区级,天津,滨海新区,,,,,,,,,,,,,,,
2月10日,地区级,天津,东丽区,,,,,,,,,,,,,,,
2月10日,地区级,天津,和平区,,,,,,,,,,,,,,,
2月10日,地区级,天津,河北区,,1,,,,,,,,,,,,,
2月10日,地区级,天津,河东区,1,1,1,,,,,,,,,,,,
2月10日,地区级,天津,河西区,,1,,,,,,,,,,,,,
2月10日,地区级,天津,红桥区,,,,,,,,,,,,,,,
2月10日,地区级,天津,津南区,,,,,,,,,,,,,,,
2月10日,地区级,天津,南开区,,,,,,,,,,,,,,,
2月10日,地区级,天津,宁河区,,,,,,,,,,,,,,,
2月10日,地区级,天津,外地来津,,1,,,,,,,,,,,,,
2月10日,地区级,天津,武清区,,,,,,,,,,,,,,,
2月10日,地区级,天津,西青区,,,,,,,,,,,,,,,
2月10日,省级,天津,,4,4,1,,,,,,,,8,2,,,
2月10日,地区级,西藏,拉萨,,,,,,,,,,,,,,,
2月10日,省级,西藏,,,,,,,,,,,,,,,,
2月10日,地区级,香港,香港,6,,,,,,,,,,,,,,
2月10日,省级,香港,,6,,,,,,,,,,1,1,,,
2月10日,地区级,新疆,阿克苏,,,,,,,,,,,,,,,
2月10日,地区级,新疆,巴州,,,,,,,,,,,,,,,
2月10日,地区级,新疆,兵团第九师,,,,,,,,,,,,,,,
2月10日,地区级,新疆,兵团第十二师,,,,,,,,,,,,,,,
2月10日,地区级,新疆,兵团第四师,4,,,,,,,,,,,,,,
2月10日,地区级,新疆,昌吉州,1,,,,,,,,,,,,,,
2月10日,地区级,新疆,兵团第八师,1,,,,,,,,,,,,,,
2月10日,地区级,新疆,兵团第七师,,,,,,,,,,,,,,,
2月10日,地区级,新疆,兵团第六师,,,,,,,,,,,,,,,
2月10日,地区级,新疆,吐鲁番,,,,,,,,,,,,,,,
2月10日,地区级,新疆,乌鲁木齐,,,,,,,,,,,,,,,
2月10日,地区级,新疆,伊犁州,,,,,,,,,,,,,,,
2月10日,省级,新疆,,6,,,,,,,,,,,,,,
2月10日,地区级,云南,保山,,,,,,,,,,,,,,,
2月10日,地区级,云南,楚雄州,,,,,,,,,,,,,,,
2月10日,地区级,云南,大理,2,,,,,,,,,,,,,,
2月10日,地区级,云南,德宏州,,,,,,,,,,,,,,,
2月10日,地区级,云南,红河,1,,,,,,,,,,,,,,
2月10日,地区级,云南,昆明,3,,,,,,,,,,,,,,
2月10日,地区级,云南,丽江,,1,,,,,,,,,,,,,
2月10日,地区级,云南,临沧,,,,,,,,,,,,,,,
2月10日,地区级,云南,普洱,,,,,,,,,,,,,,,
2月10日,地区级,云南,曲靖,1,,,,,,,,,,,,,,
2月10日,地区级,云南,文山州,1,,,,,,,,,,,,,,
2月10日,地区级,云南,西双版纳州,,,,,,,,,,,,,,,
2月10日,地区级,云南,玉溪,,,,,,,,,,,,,,,
2月10日,地区级,云南,昭通,,,,,,,,,,,,,,,
2月10日,省级,云南,,8,1,,,,,,,,,19,,,,
2月10日,地区级,浙江,杭州,2,7,,,,,,,,,,,,,
2月10日,地区级,浙江,湖州,,2,,,,,,,,,,,,,
2月10日,地区级,浙江,嘉兴,,2,,,,,,,,,,,,,
2月10日,地区级,浙江,金华,,1,,,,,,,,,,,,,
2月10日,地区级,浙江,丽水,,,,,,,,,,,,,,,
2月10日,地区级,浙江,宁波,2,3,,,,,,,,,,,,,
2月10日,地区级,浙江,衢州,6,2,,,,,,,,,,,,,
2月10日,地区级,浙江,绍兴,,4,,,,,,,,,,,,,
2月10日,地区级,浙江,台州,2,8,,,,,,,,,,,,,
2月10日,地区级,浙江,温州,10,21,,,,,,,,,,,,,
2月10日,地区级,浙江,舟山,3,,,,,,,,,,,,,,
2月10日,省级,浙江,,25,50,,,,,,,,,251,,,,
2月10日,地区级,重庆,巴南区,2,,,,,,,,,,,,,,
2月10日,地区级,重庆,北碚区,,,,,,,,,,,,,,,
2月10日,地区级,重庆,璧山区,,1,,,,,,,,,,,,,
2月10日,地区级,重庆,城口县,,,,,,,,,,,,,,,
2月10日,地区级,重庆,大渡口区,,,,,,,,,,,,,,,
2月10日,地区级,重庆,大足区,3,1,,,,,,,,,,,,,
2月10日,地区级,重庆,垫江县,,,,,,,,,,,,,,,
2月10日,地区级,重庆,丰都县,1,,,,,,,,,,,,,,
2月10日,地区级,重庆,奉节县,,,,,,,,,,,,,,,
2月10日,地区级,重庆,涪陵区,,,,,,,,,,,,,,,
2月10日,地区级,重庆,高新区,,,,,,,,,,,,,,,
2月10日,地区级,重庆,合川区,,1,,,,,,,,,,,,,
2月10日,地区级,重庆,江北区,1,,,,,,,,,,,,,,
2月10日,地区级,重庆,江津区,,,,,,,,,,,,,,,
2月10日,地区级,重庆,九龙坡区,,,,,,,,,,,,,,,
2月10日,地区级,重庆,开州区,,1,,,,,,,,,,,,,
2月10日,地区级,重庆,梁平区,,,,,,,,,,,,,,,
2月10日,地区级,重庆,两江新区,,,,,,,,,,,,,,,
2月10日,地区级,重庆,南岸区,1,,,,,,,,,,,,,,
2月10日,地区级,重庆,南川区,,,,,,,,,,,,,,,
2月10日,地区级,重庆,彭水县,,,,,,,,,,,,,,,
2月10日,地区级,重庆,綦江区,,,,,,,,,,,,,,,
2月10日,地区级,重庆,黔江区,,2,,,,,,,,,,,,,
2月10日,地区级,重庆,荣昌区,,,,,,,,,,,,,,,
2月10日,地区级,重庆,沙坪坝区,,,,,,,,,,,,,,,
2月10日,地区级,重庆,石柱县,2,2,,,,,,,,,,,,,
2月10日,地区级,重庆,铜梁区,,,,,,,,,,,,,,,
2月10日,地区级,重庆,潼南区,1,,,,,,,,,,,,,,
2月10日,地区级,重庆,万盛经开区,,,,,,,,,,,,,,,
2月10日,地区级,重庆,万州区,1,3,,,,,,,,,,,,,
2月10日,地区级,重庆,巫山县,1,,,,,,,,,,,,,,
2月10日,地区级,重庆,巫溪县,,,,,,,,,,,,,,,
2月10日,地区级,重庆,武隆区,,,,,,,,,,,,,,,
2月10日,地区级,重庆,秀山县,,,,,,,,,,,,,,,
2月10日,地区级,重庆,永川区,,,,,,,,,,,,,,,
2月10日,地区级,重庆,酉阳县,,,,,,,,,,,,,,,
2月10日,地区级,重庆,渝北区,2,,,,,,,,,,,,,,
2月10日,地区级,重庆,渝中区,,,,,,,,,,,,,,,
2月10日,地区级,重庆,云阳县,1,1,,,,,,,,,,,,,
2月10日,地区级,重庆,长寿区,1,,,,,,,,,,,,,,
2月10日,地区级,重庆,忠县,1,3,,,,,,,,,,,,,
2月10日,省级,重庆,,18,15,,,,,,,,,66,2,,,
2月10日,国家级,,,2478,716,108,,,,-11,,,,,,,,
2月10日,地区级,北京,昌平,1,,,,,,,,,,,,,,
2月10日,地区级,北京,朝阳,,,,,,,,,,,,,,,
2月10日,地区级,北京,大兴,,,,,,,,,,,,,,,
2月10日,地区级,北京,地区待确认,,4,1,,,,,,,,,,,,
2月10日,地区级,北京,东城,,,,,,,,,,,,,,,
2月10日,地区级,北京,房山,,,,,,,,,,,,,,,
2月10日,地区级,北京,丰台,,,,,,,,,,,,,,,
2月10日,地区级,北京,海淀,3,,,,,,,,,,,,,,
2月10日,地区级,北京,怀柔,,,,,,,,,,,,,,,
2月10日,地区级,北京,门头沟,,,,,,,,,,,,,,,
2月10日,地区级,北京,密云,,,,,,,,,,,,,,,
2月10日,地区级,北京,石景山,,,,,,,,,,,,,,,
2月10日,地区级,北京,顺义,,,,,,,,,,,,,,,
2月10日,地区级,北京,通州,1,,,,,,,,,,,,,,
2月10日,地区级,北京,外地来京,,,,,,,,,,,,,,,
2月10日,地区级,北京,西城,,,,,,,,,,,,,,,
2月10日,地区级,北京,延庆,,,,,,,,,,,,,,,
2月10日,省级,北京,,5,4,1,,,,,,,,48,3,,,
2月10日,地区级,河南,安阳,1,7,,,,,,,,,,,,,
2月10日,地区级,河南,地区待确认,,6,1,,,,,,,,,,,,
2月10日,地区级,河南,鹤壁,1,3,,,,,,,,,,,,,
2月10日,地区级,河南,济源示范区,,,,,,,,,,,,,,,
2月10日,地区级,河南,焦作,3,,,,,,,,,,,,,,
2月10日,地区级,河南,开封,1,,,,,,,,,,,,,,
2月10日,地区级,河南,洛阳,1,,,,,,,,,,,,,,
2月10日,地区级,河南,漯河,1,,,,,,,,,,,,,,
2月10日,地区级,河南,南阳,2,,,,,,,,,,,,,,
2月10日,地区级,河南,平顶山,2,,,,,,,,,,,,,,
2月10日,地区级,河南,濮阳,1,1,,,,,,,,,,,,,
2月10日,地区级,河南,三门峡,,,,,,,,,,,,,,,
2月10日,地区级,河南,商丘,3,,,,,,,,,,,,,,
2月10日,地区级,河南,新乡,2,,,,,,,,,,,,,,
2月10日,地区级,河南,信阳,8,6,,,,,,,,,,,,,
2月10日,地区级,河南,许昌,1,,,,,,,,,,,,,,
2月10日,地区级,河南,郑州,2,,,,,,,,,,,,,,
2月10日,地区级,河南,周口,,,,,,,,,,,,,,,
2月10日,地区级,河南,驻马店,3,6,,,,,,,,,,,,,
2月10日,省级,河南,,32,29,1,,,,,,,,198,7,,,
2月10日,地区级,广东,潮州,,,,,,,,,,,,,,,
2月10日,地区级,广东,地区待确认,,8,,,,,,,,,,,,,
2月10日,地区级,广东,东莞,2,1,,,,,,,,,,,,,
2月10日,地区级,广东,佛山,2,,,,,,,,,,,,,,
2月10日,地区级,广东,广州,4,7,,,,,,,,,,,,,
2月10日,地区级,广东,河源,,1,,,,,,,,,,,,,
2月10日,地区级,广东,惠州,3,3,,,,,,,,,,,,,
2月10日,地区级,广东,江门,1,1,,,,,,,,,,,,,
2月10日,地区级,广东,揭阳,1,,,,,,,,,,,,,,
2月10日,地区级,广东,茂名,1,,,,,,,,,,,,,,
2月10日,地区级,广东,梅州,,,,,,,,,,,,,,,
2月10日,地区级,广东,清远,,2,,,,,,,,,,,,,
2月10日,地区级,广东,汕头,,,,,,,,,,,,,,,
2月10日,地区级,广东,汕尾,,,,,,,,,,,,,,,
2月10日,地区级,广东,韶关,1,1,,,,,,,,,,,,,
2月10日,地区级,广东,深圳,7,10,,,,,,,,,,,,,
2月10日,地区级,广东,阳江,,,,,,,,,,,,,,,
2月10日,地区级,广东,湛江,,1,,,,,,,,,,,,,
2月10日,地区级,广东,肇庆,1,1,,,,,,,,,,,,,
2月10日,地区级,广东,中山,2,2,,,,,,,,,,,,,
2月10日,地区级,广东,珠海,1,,,,,,,,,,,,,,
2月10日,省级,广东,,26,38,,,,,,,,,181,1,,,
2月11日,省级,安徽,,29,20,,,,,,,,,108,4,,,
2月11日,地区级,安徽,合肥,7,7,,,,,,,,,,,,,
2月11日,地区级,安徽,蚌埠,7,,,,,,,,,,,,,,
2月11日,地区级,安徽,阜阳,6,4,,,,,,,,,,,,,
2月11日,地区级,安徽,亳州,5,,,,,,,,,,,,,,
2月11日,地区级,安徽,安庆,,,,,,,,,,,,,,,
2月11日,地区级,安徽,六安,,,,,,,,,,,,,,,
2月11日,地区级,安徽,马鞍山,,2,,,,,,,,,,,,,
2月11日,地区级,安徽,宿州,3,1,,,,,,,,,,,,,
2月11日,地区级,安徽,芜湖,,1,,,,,,,,,,,,,
2月11日,地区级,安徽,铜陵,,,,,,,,,,,,,,,
2月11日,地区级,安徽,淮北,,,,,,,,,,,,,,,
2月11日,地区级,安徽,淮南,,2,,,,,,,,,,,,,
2月11日,地区级,安徽,池州,1,,,,,,,,,,,,,,
2月11日,地区级,安徽,滁州,,1,,,,,,,,,,,,,
2月11日,地区级,安徽,黄山,,,,,,,,,,,,,,,
2月11日,地区级,安徽,宣城,,2,,,,,,,,,,,,,
2月11日,省级,澳门,,,,,,,,,,,,1,,,,
2月11日,地区级,澳门,澳门,,,,,,,,,,,,,,,
2月11日,省级,福建,,5,7,,,,,,,,,46,,,,
2月11日,地区级,福建,福州,1,1,,,,,,,,,,,,,
2月11日,地区级,福建,莆田,1,4,,,,,,,,,,,,,
2月11日,地区级,福建,泉州,,,,,,,,,,,,,,,
2月11日,地区级,福建,厦门,1,1,,,,,,,,,,,,,
2月11日,地区级,福建,宁德,,,,,,,,,,,,,,,
2月11日,地区级,福建,南平,,1,,,,,,,,,,,,,
2月11日,地区级,福建,漳州,2,,,,,,,,,,,,,,
2月11日,地区级,福建,三明,,,,,,,,,,,,,,,
2月11日,地区级,福建,龙岩,,,,,,,,,,,,,,,
2月11日,省级,甘肃,,,3,,,,,,,,,24,2,,,
2月11日,地区级,甘肃,兰州,,,,,,,,,,,,,,,
2月11日,地区级,甘肃,天水,,1,,,,,,,,,,,,,
2月11日,地区级,甘肃,定西,,,,,,,,,,,,,,,
2月11日,地区级,甘肃,平凉,,,,,,,,,,,,,,,
2月11日,地区级,甘肃,甘南州,,1,,,,,,,,,,,,,
2月11日,地区级,甘肃,陇南,,,,,,,,,,,,,,,
2月11日,地区级,甘肃,白银,,,,,,,,,,,,,,,
2月11日,地区级,甘肃,庆阳,,1,,,,,,,,,,,,,
2月11日,地区级,甘肃,张掖,,,,,,,,,,,,,,,
2月11日,地区级,甘肃,临夏,,,,,,,,,,,,,,,
2月11日,省级,广西,,7,1,,,,,,,,,31,1,,,
2月11日,地区级,广西,南宁,3,1,,,,,,,,,,,,,
2月11日,地区级,广西,柳州,,,,,,,,,,,,,,,
2月11日,地区级,广西,桂林,1,,,,,,,,,,,,,,
2月11日,地区级,广西,梧州,,,,,,,,,,,,,,,
2月11日,地区级,广西,北海,3,,,,,,,,,,,,,,
2月11日,地区级,广西,防城港,,,,,,,,,,,,,,,
2月11日,地区级,广西,钦州,,,,,,,,,,,,,,,
2月11日,地区级,广西,贵港,,,,,,,,,,,,,,,
2月11日,地区级,广西,玉林,,,,,,,,,,,,,,,
2月11日,地区级,广西,百色,,,,,,,,,,,,,,,
2月11日,地区级,广西,贺州,,,,,,,,,,,,,,,
2月11日,地区级,广西,河池,,,,,,,,,,,,,,,
2月11日,地区级,广西,来宾,,,,,,,,,,,,,,,
2月11日,省级,贵州,,13,7,,,,,,,,,17,1,,,
2月11日,地区级,贵州,贵阳,,2,,,,,,,,,,,,,
2月11日,地区级,贵州,六盘水,,1,,,,,,,,,,,,,
2月11日,地区级,贵州,铜仁,1,,,,,,,,,,,,,,
2月11日,地区级,贵州,黔东南州,,1,,,,,,,,,,,,,
2月11日,地区级,贵州,遵义,2,,,,,,,,,,,,,,
2月11日,地区级,贵州,安顺,,,,,,,,,,,,,,,
2月11日,地区级,贵州,黔南州,9,,,,,,,,,,,,,,
2月11日,地区级,贵州,毕节,1,2,,,,,,,,,,,,,
2月11日,地区级,贵州,黔西南州,,1,,,,,,,,,,,,,
2月11日,省级,海南,,3,1,,,,,,,,,20,3,,,
2月11日,地区级,海南,三亚,1,,,,,,,,,,,,,,
2月11日,地区级,海南,海口,,1,,,,,,,,,,,,,
2月11日,地区级,海南,万宁,,,,,,,,,,,,,,,
2月11日,地区级,海南,儋州,,,,,,,,,,,,,,,
2月11日,地区级,海南,澄迈县,1,,,,,,,,,,,,,,
2月11日,地区级,海南,临高县,,,,,,,,,,,,,,,
2月11日,地区级,海南,琼海,,,,,,,,,,,,,,,
2月11日,地区级,海南,昌江县,1,,,,,,,,,,,,,,
2月11日,地区级,海南,陵水县,,,,,,,,,,,,,,,
2月11日,地区级,海南,保亭,,,,,,,,,,,,,,,
2月11日,地区级,海南,文昌,,,,,,,,,,,,,,,
2月11日,地区级,海南,东方,,,,,,,,,,,,,,,
2月11日,地区级,海南,定安县,,,,,,,,,,,,,,,
2月11日,地区级,海南,乐东,,,,,,,,,,,,,,,
2月11日,地区级,海南,琼中县,,,,,,,,,,,,,,,
2月11日,省级,河北,,12,7,,,,,,,,,48,,,,
2月11日,地区级,河北,沧州,5,2,,,,,,,,,,,,,
2月11日,地区级,河北,唐山,2,1,,,,,,,,,,,,,
2月11日,地区级,河北,邯郸,2,,,,,,,,,,,,,,
2月11日,地区级,河北,保定,1,,,,,,,,,,,,,,
2月11日,地区级,河北,石家庄,,,,,,,,,,,,,,,
2月11日,地区级,河北,廊坊,2,3,,,,,,,,,,,,,
2月11日,地区级,河北,邢台,,1,,,,,,,,,,,,,
2月11日,地区级,河北,张家口,,,,,,,,,,,,,,,
2月11日,地区级,河北,衡水,,,,,,,,,,,,,,,
2月11日,地区级,河北,承德,,,,,,,,,,,,,,,
2月11日,地区级,河北,秦皇岛,,,,,,,,,,,,,,,
2月11日,省级,黑龙江,,18,1,,,,,,,,,28,8,,,
2月11日,地区级,黑龙江,哈尔滨,4,,,,,,,,,,,,,,
2月11日,地区级,黑龙江,双鸭山,1,,,,,,,,,,,,,,
2月11日,地区级,黑龙江,绥化,4,,,,,,,,,,,,,,
2月11日,地区级,黑龙江,鸡西,5,,,,,,,,,,,,,,
2月11日,地区级,黑龙江,齐齐哈尔,1,1,,,,,,,,,,,,,
2月11日,地区级,黑龙江,七台河,,,,,,,,,,,,,,,
2月11日,地区级,黑龙江,佳木斯,,,,,,,,,,,,,,,
2月11日,地区级,黑龙江,大庆,1,,,,,,,,,,,,,,
2月11日,地区级,黑龙江,牡丹江,,,,,,,,,,,,,,,
2月11日,地区级,黑龙江,鹤岗,,,,,,,,,,,,,,,
2月11日,地区级,黑龙江,黑河,2,,,,,,,,,,,,,,
2月11日,地区级,黑龙江,大兴安岭,,,,,,,,,,,,,,,
2月11日,省级,湖北,,1638,417,94,,,,,,,,2639,1068,,,
2月11日,地区级,湖北,武汉,1104,171,72,,,,,,,,,,,,
2月11日,地区级,湖北,孝感,109,40,4,,,,,,,,,,,,
2月11日,地区级,湖北,黄冈,66,59,2,,,,,,,,,,,,
2月11日,地区级,湖北,随州,34,25,,,,,,,,,,,,,
2月11日,地区级,湖北,荆州,35,24,4,,,,,,,,,,,,
2月11日,地区级,湖北,襄阳,25,11,,,,,,,,,,,,,
2月11日,地区级,湖北,黄石,39,14,1,,,,,,,,,,,,
2月11日,地区级,湖北,宜昌,12,10,,,,,,,,,,,,,
2月11日,地区级,湖北,荆门,40,12,3,,,,,,,,,,,,
2月11日,地区级,湖北,鄂州,71,11,2,,,,,,,,,,,,
2月11日,地区级,湖北,咸宁,10,14,1,,,,,,,,,,,,
2月11日,地区级,湖北,十堰,31,11,,,,,,,,,,,,,
2月11日,地区级,湖北,仙桃,22,2,2,,,,,,,,,,,,
2月11日,地区级,湖北,天门,32,,,,,,,,,,,,,,
2月11日,地区级,湖北,恩施州,8,7,1,,,,,,,,,,,,
2月11日,地区级,湖北,潜江,,5,2,,,,,,,,,,,,
2月11日,地区级,湖北,神农架,,1,,,,,,,,,,,,,
2月11日,省级,湖南,,34,50,1,,,,,,,,263,2,,,
2月11日,地区级,湖南,长沙,4,9,,,,,,,,,,,,,
2月11日,地区级,湖南,岳阳,12,3,,,,,,,,,,,,,
2月11日,地区级,湖南,邵阳,3,3,1,,,,,,,,,,,,
2月11日,地区级,湖南,常德,2,3,,,,,,,,,,,,,
2月11日,地区级,湖南,娄底,,6,,,,,,,,,,,,,
2月11日,地区级,湖南,株洲,3,1,,,,,,,,,,,,,
2月11日,地区级,湖南,益阳,4,6,,,,,,,,,,,,,
2月11日,地区级,湖南,衡阳,,7,,,,,,,,,,,,,
2月11日,地区级,湖南,永州,1,5,,,,,,,,,,,,,
2月11日,地区级,湖南,怀化,,6,,,,,,,,,,,,,
2月11日,地区级,湖南,郴州,5,1,,,,,,,,,,,,,
2月11日,地区级,湖南,湘潭,,,,,,,,,,,,,,,
2月11日,地区级,湖南,湘西自治州,,,,,,,,,,,,,,,
2月11日,地区级,湖南,张家界,,,,,,,,,,,,,,,
2月11日,省级,吉林,,2,5,,,,,,,,,18,1,,,
2月11日,地区级,吉林,长春,2,5,,,,,,,,,,,,,
2月11日,地区级,吉林,四平,,,,,,,,,,,,,,,
2月11日,地区级,吉林,辽源,,,,,,,,,,,,,,,
2月11日,地区级,吉林,吉林,,,,,,,,,,,,,,,
2月11日,地区级,吉林,延边,,,,,,,,,,,,,,,
2月11日,地区级,吉林,通化,,,,,,,,,,,,,,,
2月11日,地区级,吉林,松原,,,,,,,,,,,,,,,
2月11日,地区级,吉林,白城,,,,,,,,,,,,,,,
2月11日,省级,江苏,,28,10,,,,,,,,,94,,,,
2月11日,地区级,江苏,南京,3,,,,,,,,,,,,,,
2月11日,地区级,江苏,苏州,4,,,,,,,,,,,,,,
2月11日,地区级,江苏,徐州,3,,,,,,,,,,,,,,
2月11日,地区级,江苏,淮安,1,1,,,,,,,,,,,,,
2月11日,地区级,江苏,无锡,3,,,,,,,,,,,,,,
2月11日,地区级,江苏,连云港,2,1,,,,,,,,,,,,,
2月11日,地区级,江苏,南通,2,,,,,,,,,,,,,,
2月11日,地区级,江苏,泰州,2,1,,,,,,,,,,,,,
2月11日,地区级,江苏,常州,5,,,,,,,,,,,,,,
2月11日,地区级,江苏,扬州,,3,,,,,,,,,,,,,
2月11日,地区级,江苏,盐城,3,,,,,,,,,,,,,,
2月11日,地区级,江苏,镇江,,1,,,,,,,,,,,,,
2月11日,地区级,江苏,宿迁,,3,,,,,,,,,,,,,
2月11日,省级,江西,,40,25,,,,,,,,,152,1,,,
2月11日,地区级,江西,南昌,10,7,,,,,-1,,,,,,,,
2月11日,地区级,江西,新余,7,4,,,,,,,,,,,,,
2月11日,地区级,江西,上饶,5,2,,,,,,,,,,,,,
2月11日,地区级,江西,九江,4,1,,,,,,,,,,,,,
2月11日,地区级,江西,宜春,5,6,,,,,,,,,,,,,
2月11日,地区级,江西,赣州,,1,,,,,,,,,,,,,
2月11日,地区级,江西,抚州,1,2,,,,,,,,,,,,,
2月11日,地区级,江西,萍乡,3,1,,,,,,,,,,,,,
2月11日,地区级,江西,吉安,1,1,,,,,1,,,,,,,,
2月11日,地区级,江西,鹰潭,4,,,,,,,,,,,,,,
2月11日,地区级,江西,景德镇,,,,,,,,,,,,,,,
2月11日,地区级,江西,赣江新区,,,,,,,,,,,,,,,
2月11日,省级,辽宁,,8,7,,,,,,,,,19,,,,
2月11日,地区级,辽宁,沈阳,2,2,,,,,,,,,,,,,
2月11日,地区级,辽宁,大连,,1,,,,,,,,,,,,,
2月11日,地区级,辽宁,锦州,1,,,,,,,,,,,,,,
2月11日,地区级,辽宁,盘锦,,,,,,,,,,,,,,,
2月11日,地区级,辽宁,葫芦岛,2,,,,,,,,,,,,,,
2月11日,地区级,辽宁,阜新,,,,,,,,,,,,,,,
2月11日,地区级,辽宁,丹东,,,,,,,,,,,,,,,
